"2025-08-24 12:08:46",LumiPotato,2,"Poursuite des quêtes sur Zelda TOTK ! !discord !sauvegarde",2025-08-24T07:36:43Z,1,512998
"2025-08-24 12:13:46",LumiPotato,2,"Poursuite des quêtes sur Zelda TOTK ! !discord !sauvegarde",2025-08-24T07:36:43Z,1,512998
"2025-08-24 12:18:46",LumiPotato,2,"Poursuite des quêtes sur Zelda TOTK ! !discord !sauvegarde",2025-08-24T07:36:43Z,1,512998
"2025-08-24 12:23:46",LumiPotato,2,"Poursuite des quêtes sur Zelda TOTK ! !discord !sauvegarde",2025-08-24T07:36:43Z,1,512998
"2025-08-24 12:28:46",LumiPotato,1,"Poursuite des quêtes sur Zelda TOTK ! !discord !sauvegarde",2025-08-24T07:36:43Z,1,512998
"2025-08-24 12:33:46",LumiPotato,1,"Poursuite des quêtes sur Zelda TOTK ! !discord !sauvegarde",2025-08-24T07:36:43Z,1,512998
"2025-08-24 12:58:46",Lukysuerah,1,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 13:03:46",Lukysuerah,2,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 13:08:47",Lukysuerah,3,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 13:13:46",Lukysuerah,3,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 13:18:46",Lukysuerah,3,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 13:23:47",Lukysuerah,2,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 13:28:46",Lukysuerah,2,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 13:33:46",litium16,1,"#? Bienvenue chill stream ! NS2",2025-08-24T11:30:02Z,1,512998
"2025-08-24 13:33:46",Lukysuerah,3,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 13:38:46",litium16,2,"#? Bienvenue chill stream ! NS2",2025-08-24T11:30:02Z,1,512998
"2025-08-24 13:38:46",Lukysuerah,3,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 13:43:46",litium16,1,"#? Bienvenue chill stream ! NS2",2025-08-24T11:30:02Z,1,512998
"2025-08-24 13:43:46",Lukysuerah,3,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 13:48:46",litium16,1,"#? Bienvenue chill stream ! NS2",2025-08-24T11:30:02Z,1,512998
"2025-08-24 13:48:46",Lukysuerah,2,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 13:53:46",litium16,1,"#? Bienvenue chill stream ! NS2",2025-08-24T11:30:02Z,1,512998
"2025-08-24 13:53:46",Lukysuerah,3,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 13:58:46",frost_mz_,1,"live decouverte zelda",2025-08-24T11:48:44Z,1,512998
"2025-08-24 13:58:46",litium16,1,"#? Bienvenue chill stream ! NS2",2025-08-24T11:30:02Z,2,512998
"2025-08-24 13:58:46",Lukysuerah,2,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 14:03:46",frost_mz_,1,"live decouverte zelda",2025-08-24T11:48:44Z,1,512998
"2025-08-24 14:03:46",litium16,1,"#? Bienvenue chill stream ! NS2",2025-08-24T11:30:02Z,2,512998
"2025-08-24 14:03:46",ddytte,1,"préparation avant le fight final de ce soir",2025-08-24T11:47:17Z,3,512998
"2025-08-24 14:03:46",Lukysuerah,2,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 14:08:46",ddytte,2,"préparation avant le fight final de ce soir",2025-08-24T11:47:17Z,1,512998
"2025-08-24 14:08:46",frost_mz_,1,"live decouverte zelda",2025-08-24T11:48:44Z,2,512998
"2025-08-24 14:08:46",litium16,1,"#? Bienvenue chill stream ! NS2",2025-08-24T11:30:02Z,3,512998
"2025-08-24 14:08:46",Lukysuerah,3,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 14:13:46",ddytte,4,"préparation avant le fight final de ce soir",2025-08-24T11:47:17Z,1,512998
"2025-08-24 14:13:46",frost_mz_,1,"live decouverte zelda",2025-08-24T11:48:44Z,2,512998
"2025-08-24 14:13:46",litium16,1,"#? Bienvenue chill stream ! NS2",2025-08-24T11:30:02Z,3,512998
"2025-08-24 14:13:46",Lukysuerah,3,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 14:18:46",ddytte,3,"préparation avant le fight final de ce soir",2025-08-24T11:47:17Z,1,512998
"2025-08-24 14:18:46",frost_mz_,1,"live decouverte zelda",2025-08-24T11:48:44Z,2,512998
"2025-08-24 14:18:46",litium16,1,"#? Bienvenue chill stream ! NS2",2025-08-24T11:30:02Z,3,512998
"2025-08-24 14:18:46",Lukysuerah,3,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 14:23:46",ddytte,3,"préparation avant le fight final de ce soir",2025-08-24T11:47:17Z,1,512998
"2025-08-24 14:23:46",frost_mz_,1,"live decouverte zelda",2025-08-24T11:48:44Z,2,512998
"2025-08-24 14:23:46",litium16,1,"#? Bienvenue chill stream ! NS2",2025-08-24T11:30:02Z,3,512998
"2025-08-24 14:23:46",Lukysuerah,4,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 14:28:46",ddytte,3,"préparation avant le fight final de ce soir",2025-08-24T11:47:17Z,1,512998
"2025-08-24 14:28:46",frost_mz_,1,"live decouverte zelda",2025-08-24T11:48:44Z,2,512998
"2025-08-24 14:28:46",litium16,1,"#? Bienvenue chill stream ! NS2",2025-08-24T11:30:02Z,3,512998
"2025-08-24 14:28:46",Lukysuerah,4,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 14:33:46",ddytte,4,"préparation avant le fight final de ce soir",2025-08-24T11:47:17Z,1,512998
"2025-08-24 14:33:46",frost_mz_,1,"live decouverte zelda",2025-08-24T11:48:44Z,2,512998
"2025-08-24 14:33:46",litium16,1,"#? Bienvenue chill stream ! NS2",2025-08-24T11:30:02Z,3,512998
"2025-08-24 14:33:46",Lukysuerah,4,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 14:38:46",ddytte,4,"préparation avant le fight final de ce soir",2025-08-24T11:47:17Z,1,512998
"2025-08-24 14:38:46",frost_mz_,1,"live decouverte zelda",2025-08-24T11:48:44Z,2,512998
"2025-08-24 14:38:46",litium16,1,"#? Bienvenue chill stream ! NS2",2025-08-24T11:30:02Z,3,512998
"2025-08-24 14:38:46",Lukysuerah,4,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 14:43:46",ddytte,4,"préparation avant le fight final de ce soir",2025-08-24T11:47:17Z,1,512998
"2025-08-24 14:43:46",frost_mz_,1,"live decouverte zelda",2025-08-24T11:48:44Z,2,512998
"2025-08-24 14:43:46",litium16,1,"#? Bienvenue chill stream ! NS2",2025-08-24T11:30:02Z,3,512998
"2025-08-24 14:43:46",Franck_Hyuga,1,"Dimanche Chill of the Kingdom/Objectif 100%",2025-08-24T12:38:45Z,4,512998
"2025-08-24 14:43:46",Lukysuerah,5,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 14:48:46",ddytte,4,"préparation avant le fight final de ce soir",2025-08-24T11:47:17Z,1,512998
"2025-08-24 14:48:46",Franck_Hyuga,2,"Dimanche Chill of the Kingdom/Objectif 100%",2025-08-24T12:38:45Z,2,512998
"2025-08-24 14:48:46",frost_mz_,1,"live decouverte zelda",2025-08-24T11:48:44Z,3,512998
"2025-08-24 14:48:46",litium16,1,"#? Bienvenue chill stream ! NS2",2025-08-24T11:30:02Z,4,512998
"2025-08-24 14:48:46",Lukysuerah,6,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 14:53:46",ddytte,4,"préparation avant le fight final de ce soir",2025-08-24T11:47:17Z,1,512998
"2025-08-24 14:53:46",Franck_Hyuga,3,"Dimanche Chill of the Kingdom/Objectif 100%",2025-08-24T12:38:45Z,2,512998
"2025-08-24 14:53:46",frost_mz_,1,"live decouverte zelda",2025-08-24T11:48:44Z,3,512998
"2025-08-24 14:53:46",litium16,1,"#? Bienvenue chill stream ! NS2",2025-08-24T11:30:02Z,4,512998
"2025-08-24 14:53:46",Lukysuerah,7,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 14:58:46",ddytte,4,"préparation avant le fight final de ce soir",2025-08-24T11:47:17Z,1,512998
"2025-08-24 14:58:46",Franck_Hyuga,3,"Dimanche Chill of the Kingdom/Objectif 100%",2025-08-24T12:38:45Z,2,512998
"2025-08-24 14:58:46",frost_mz_,1,"live decouverte zelda",2025-08-24T11:48:44Z,3,512998
"2025-08-24 14:58:46",litium16,1,"#? Bienvenue chill stream ! NS2",2025-08-24T11:30:02Z,4,512998
"2025-08-24 14:58:46",Lukysuerah,6,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 15:03:46",ddytte,5,"préparation avant le fight final de ce soir",2025-08-24T11:47:17Z,1,512998
"2025-08-24 15:03:46",Franck_Hyuga,3,"Dimanche Chill of the Kingdom/Objectif 100%",2025-08-24T12:38:45Z,2,512998
"2025-08-24 15:03:46",frost_mz_,1,"live decouverte zelda",2025-08-24T11:48:44Z,3,512998
"2025-08-24 15:03:46",litium16,1,"#? Bienvenue chill stream ! NS2",2025-08-24T11:30:02Z,4,512998
"2025-08-24 15:03:46",Lukysuerah,5,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 15:08:46",ddytte,3,"préparation avant le fight final de ce soir",2025-08-24T11:47:17Z,1,512998
"2025-08-24 15:08:46",Franck_Hyuga,3,"Dimanche Chill of the Kingdom/Objectif 100%",2025-08-24T12:38:45Z,2,512998
"2025-08-24 15:08:46",frost_mz_,2,"live decouverte zelda",2025-08-24T11:48:44Z,3,512998
"2025-08-24 15:08:46",litium16,1,"#? Bienvenue chill stream ! NS2",2025-08-24T11:30:02Z,4,512998
"2025-08-24 15:08:46",Lukysuerah,5,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 15:13:46",Franck_Hyuga,4,"Dimanche Chill of the Kingdom/Objectif 100%",2025-08-24T12:38:45Z,1,512998
"2025-08-24 15:13:46",ddytte,3,"préparation avant le fight final de ce soir",2025-08-24T11:47:17Z,2,512998
"2025-08-24 15:13:46",frost_mz_,2,"live decouverte zelda",2025-08-24T11:48:44Z,3,512998
"2025-08-24 15:13:46",litium16,1,"#? Bienvenue chill stream ! NS2",2025-08-24T11:30:02Z,4,512998
"2025-08-24 15:13:46",Lukysuerah,5,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 15:18:46",Franck_Hyuga,3,"Dimanche Chill of the Kingdom/Objectif 100%",2025-08-24T12:38:45Z,1,512998
"2025-08-24 15:18:46",ddytte,3,"préparation avant le fight final de ce soir",2025-08-24T11:47:17Z,2,512998
"2025-08-24 15:18:46",frost_mz_,1,"live decouverte zelda",2025-08-24T11:48:44Z,3,512998
"2025-08-24 15:18:46",litium16,1,"#? Bienvenue chill stream ! NS2",2025-08-24T11:30:02Z,4,512998
"2025-08-24 15:18:46",Lukysuerah,6,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 15:23:46",Franck_Hyuga,3,"Dimanche Chill of the Kingdom/Objectif 100%",2025-08-24T12:38:45Z,1,512998
"2025-08-24 15:23:46",frost_mz_,1,"live decouverte zelda",2025-08-24T11:48:44Z,2,512998
"2025-08-24 15:23:46",litium16,1,"#? Bienvenue chill stream ! NS2",2025-08-24T11:30:02Z,3,512998
"2025-08-24 15:23:46",Lukysuerah,5,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 15:28:46",Franck_Hyuga,3,"Dimanche Chill of the Kingdom/Objectif 100%",2025-08-24T12:38:45Z,1,512998
"2025-08-24 15:28:46",litium16,2,"#? Bienvenue chill stream ! NS2",2025-08-24T11:30:02Z,2,512998
"2025-08-24 15:28:46",Lukysuerah,4,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 15:33:46",Franck_Hyuga,4,"Dimanche Chill of the Kingdom/Objectif 100%",2025-08-24T12:38:45Z,1,512998
"2025-08-24 15:33:46",litium16,2,"#? Bienvenue chill stream ! NS2",2025-08-24T11:30:02Z,2,512998
"2025-08-24 15:33:46",Lukysuerah,4,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 15:38:46",Franck_Hyuga,3,"Dimanche Chill of the Kingdom/Objectif 100%",2025-08-24T12:38:45Z,1,512998
"2025-08-24 15:38:46",litium16,2,"#? Bienvenue chill stream ! NS2",2025-08-24T11:30:02Z,2,512998
"2025-08-24 15:38:46",Lukysuerah,5,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 15:43:46",Franck_Hyuga,3,"Dimanche Chill of the Kingdom/Objectif 100%",2025-08-24T12:38:45Z,1,512998
"2025-08-24 15:43:46",litium16,1,"#? Bienvenue chill stream ! NS2",2025-08-24T11:30:02Z,2,512998
"2025-08-24 15:43:46",Lukysuerah,4,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 15:48:46",Franck_Hyuga,3,"Dimanche Chill of the Kingdom/Objectif 100%",2025-08-24T12:38:45Z,1,512998
"2025-08-24 15:48:46",litium16,2,"#? Bienvenue chill stream ! NS2",2025-08-24T11:30:02Z,2,512998
"2025-08-24 15:48:46",Lukysuerah,3,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 15:53:46",Franck_Hyuga,4,"Dimanche Chill of the Kingdom/Objectif 100%",2025-08-24T12:38:45Z,1,512998
"2025-08-24 15:53:46",litium16,1,"#? Bienvenue chill stream ! NS2",2025-08-24T11:30:02Z,2,512998
"2025-08-24 15:53:46",Lukysuerah,4,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 15:58:46",Franck_Hyuga,3,"Dimanche Chill of the Kingdom/Objectif 100%",2025-08-24T12:38:45Z,1,512998
"2025-08-24 15:58:46",litium16,1,"#? Bienvenue chill stream ! NS2",2025-08-24T11:30:02Z,2,512998
"2025-08-24 15:58:46",Lukysuerah,4,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 16:03:46",Franck_Hyuga,3,"Dimanche Chill of the Kingdom/Objectif 100%",2025-08-24T12:38:45Z,1,512998
"2025-08-24 16:03:46",litium16,2,"#? Bienvenue chill stream ! NS2",2025-08-24T11:30:02Z,2,512998
"2025-08-24 16:03:46",Lukysuerah,5,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 16:08:46",Franck_Hyuga,4,"Dimanche Chill of the Kingdom/Objectif 100%",2025-08-24T12:38:45Z,1,512998
"2025-08-24 16:08:46",litium16,3,"#? Bienvenue chill stream ! NS2",2025-08-24T11:30:02Z,2,512998
"2025-08-24 16:08:46",Piizzii,1,"[Zelda TOTK] Découverte - La balade qui régale ! (Switch 2)",2025-08-24T14:00:10Z,3,512998
"2025-08-24 16:08:46",Lukysuerah,6,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 16:13:46",Franck_Hyuga,3,"Dimanche Chill of the Kingdom/Objectif 100%",2025-08-24T12:38:45Z,1,512998
"2025-08-24 16:13:46",litium16,2,"#? Bienvenue chill stream ! NS2",2025-08-24T11:30:02Z,2,512998
"2025-08-24 16:13:46",Piizzii,1,"[Zelda TOTK] Découverte - La balade qui régale ! (Switch 2)",2025-08-24T14:00:10Z,3,512998
"2025-08-24 16:13:46",Lukysuerah,7,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 16:18:46",Franck_Hyuga,3,"Dimanche Chill of the Kingdom/Objectif 100%",2025-08-24T12:38:45Z,1,512998
"2025-08-24 16:18:46",litium16,2,"#? Bienvenue chill stream ! NS2",2025-08-24T11:30:02Z,2,512998
"2025-08-24 16:18:46",Piizzii,2,"[Zelda TOTK] Découverte - La balade qui régale ! (Switch 2)",2025-08-24T14:00:10Z,3,512998
"2025-08-24 16:18:46",Lukysuerah,6,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 16:23:46",Franck_Hyuga,3,"Dimanche Chill of the Kingdom/Objectif 100%",2025-08-24T12:38:45Z,1,512998
"2025-08-24 16:23:46",Piizzii,3,"[Zelda TOTK] Découverte - La balade qui régale ! (Switch 2)",2025-08-24T14:00:10Z,2,512998
"2025-08-24 16:23:46",Lukysuerah,5,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 16:28:46",Franck_Hyuga,3,"Dimanche Chill of the Kingdom/Objectif 100%",2025-08-24T12:38:45Z,1,512998
"2025-08-24 16:28:46",Piizzii,2,"[Zelda TOTK] Découverte - La balade qui régale ! (Switch 2)",2025-08-24T14:00:10Z,2,512998
"2025-08-24 16:28:46",Blutchhhh,1,"THE SECOND QUEST #3[60 FPS] !tiktok !discord!tiktok !discord",2025-08-24T12:50:53Z,3,512998
"2025-08-24 16:28:46",Lukysuerah,5,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 16:33:46",Franck_Hyuga,3,"Dimanche Chill of the Kingdom/Objectif 100%",2025-08-24T12:38:45Z,1,512998
"2025-08-24 16:33:46",Blutchhhh,2,"THE SECOND QUEST #3[60 FPS] !tiktok !discord!tiktok !discord",2025-08-24T12:50:53Z,2,512998
"2025-08-24 16:33:46",Piizzii,1,"[Zelda TOTK] Découverte - La balade qui régale ! (Switch 2)",2025-08-24T14:00:10Z,3,512998
"2025-08-24 16:33:46",Lukysuerah,4,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 16:38:46",Khenael,14,Zeldimanche,2025-08-24T14:26:41Z,1,512998
"2025-08-24 16:38:46",Franck_Hyuga,3,"Dimanche Chill of the Kingdom/Objectif 100%",2025-08-24T12:38:45Z,2,512998
"2025-08-24 16:38:46",Blutchhhh,2,"THE SECOND QUEST #3[60 FPS] !tiktok !discord!tiktok !discord",2025-08-24T12:50:53Z,3,512998
"2025-08-24 16:38:46",Piizzii,1,"[Zelda TOTK] Découverte - La balade qui régale ! (Switch 2)",2025-08-24T14:00:10Z,4,512998
"2025-08-24 16:38:46",Lukysuerah,4,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 16:43:46",Khenael,15,Zeldimanche,2025-08-24T14:26:41Z,1,512998
"2025-08-24 16:43:46",Franck_Hyuga,3,"Dimanche Chill of the Kingdom/Objectif 100%",2025-08-24T12:38:45Z,2,512998
"2025-08-24 16:43:46",Blutchhhh,2,"THE SECOND QUEST #3[60 FPS] !tiktok !discord!tiktok !discord",2025-08-24T12:50:53Z,3,512998
"2025-08-24 16:43:46",Piizzii,1,"[Zelda TOTK] Découverte - La balade qui régale ! (Switch 2)",2025-08-24T14:00:10Z,4,512998
"2025-08-24 16:43:46",Lukysuerah,5,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 16:48:46",Khenael,21,Zeldimanche,2025-08-24T14:26:41Z,1,512998
"2025-08-24 16:48:46",Franck_Hyuga,3,"Dimanche Chill of the Kingdom/Objectif 100%",2025-08-24T12:38:45Z,2,512998
"2025-08-24 16:48:46",Blutchhhh,2,"THE SECOND QUEST #3[60 FPS] !tiktok !discord!tiktok !discord",2025-08-24T12:50:53Z,3,512998
"2025-08-24 16:48:46",Piizzii,1,"[Zelda TOTK] Découverte - La balade qui régale ! (Switch 2)",2025-08-24T14:00:10Z,4,512998
"2025-08-24 16:48:46",Lukysuerah,5,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 16:53:46",Khenael,22,Zeldimanche,2025-08-24T14:26:41Z,1,512998
"2025-08-24 16:53:46",Franck_Hyuga,3,"Dimanche Chill of the Kingdom/Objectif 100%",2025-08-24T12:38:45Z,2,512998
"2025-08-24 16:53:46",Piizzii,2,"[Zelda TOTK] Découverte - La balade qui régale ! (Switch 2)",2025-08-24T14:00:10Z,3,512998
"2025-08-24 16:53:46",Feratusno,1,"UN SEMI-NOOB SUR TOTK / FR - balade en Hébra",2025-08-24T14:28:44Z,4,512998
"2025-08-24 16:53:46",Blutchhhh,1,"THE SECOND QUEST #3[60 FPS] !tiktok !discord!tiktok !discord",2025-08-24T12:50:53Z,5,512998
"2025-08-24 16:53:46",Lukysuerah,6,"De retour à la surface ! ( toujours avec une atèle )",2025-08-24T10:50:22Z,1,1981388235
"2025-08-24 16:58:46",Khenael,26,Zeldimanche,2025-08-24T14:26:41Z,1,512998
"2025-08-24 16:58:46",Franck_Hyuga,3,"Dimanche Chill of the Kingdom/Objectif 100%",2025-08-24T12:38:45Z,2,512998
"2025-08-24 16:58:46",Piizzii,2,"[Zelda TOTK] Découverte - La balade qui régale ! (Switch 2)",2025-08-24T14:00:10Z,3,512998
